LMP,Load,Temperature
67.67,66,28.49
76.81,67.04,28.54
87.76,68.03,28.47
97.18,69.03,28.41
105.41,70.16,28.52
114.72,71.24,28.63
122.37,72.32,28.75
129.45,73.2,28.87
138.12,74,28.96
145.01,74.78,29.01
150.78,74.97,29.11
158.76,74.97,29.12
162.9,74.97,29.13
167.38,74.97,29.32
170.73,74.97,29.4
173.88,74.97,29.42
175.67,74.97,29.64
175.2,74.97,30.08
173.58,74.97,30.2
167.99,74.97,30.33
164.87,74.97,30.37
148.66,74.97,30.54
116.52,74.46,31.25
70.98,73.01,32.62
39.24,71.2,34.32
19.43,70.18,35.51
11.22,69.02,36.36
12.17,68.64,36.47
29.43,67.84,35.54
74.57,66.21,34.23
92.33,65.96,33.98
56.38,66.47,34.58
28.58,64.66,35.05
13.16,61.48,35.62
6.64,58.61,35.67
5.28,56.54,35.23
6.17,54.89,34.6
6.55,53.83,33.99
7.33,52.92,33.28
7.96,52.2,32.51
8.74,51.5,31.79
9.53,50.94,31
10.72,50.24,30.29
11.74,49.75,29.64
12.95,49.21,29.16
13.87,48.87,28.76
14.74,48.57,28.45
15.27,48.43,28.29
15.71,48.36,28.16
15.98,48.36,28.04
16.03,48.42,28.04
16.14,48.51,28.02
16.1,48.55,28.04
16.12,48.68,28.12
15.99,48.75,28.2
15.81,48.88,28.22
15.53,48.94,28.3
15.18,49.05,28.33
17.87,42.99,28.09
18.71,42.93,28.02
18.64,42.9,28.02
19.87,42.69,27.78
20.16,42.49,27.67
20.6,42.4,27.45
21.16,42.33,27.32
20.52,42.46,27.17
20.19,42.77,27.06
19.35,43.3,26.99
18.36,44.09,26.94
17.71,45.21,26.81
17.44,46.51,26.72
17.56,48.04,26.64
17.96,49.66,26.58
19.43,51.2,26.52
20.97,52.66,26.52
23.46,54.01,26.51
26.88,55.31,26.43
29.96,56.67,26.34
33.65,57.98,26.17
40.05,59.14,26.12
49.86,60.15,26.33
63.03,61.14,26.71
75.5,62.46,27.33
86.75,63.74,28.16
94.24,65.23,28.87
94.12,65.81,30.14
84.1,65.55,31.57
77.13,64.22,32.58
72.39,62.92,33.13
74.6,61.42,33.39
76.16,60.31,33.67
71.56,59.36,34.05
55.88,58.47,34.68
37.32,57.07,35.35
23.03,55.2,35.96
14.53,53.31,36.23
10.59,51.53,35.94
9.02,50.07,35.18
9.24,48.72,34.12
10.44,47.54,32.77
12.16,46.44,31.37
14.06,45.48,30.13
16.16,44.52,29.13
17.97,43.74,28.44
19.79,43.12,27.96
21.18,42.56,27.61
22.16,42.15,27.35
23.01,41.84,27.18
23.3,41.72,27.02
23.43,41.65,26.93
23.06,41.6,26.89
22.5,41.76,26.9
21.62,42.12,26.91
20.22,42.72,26.93
18.98,43.54,26.9
17.8,44.59,26.85
17.21,45.98,26.69
17.23,47.59,26.55
17.58,49.37,26.38
18.71,51.15,26.17
20.41,52.88,25.99
23.06,54.57,25.83
26.43,56.19,25.63
30.66,57.8,25.38
36.04,59.33,25.35
42.21,60.97,25.28
48.26,62.63,25.45
58.26,64.23,25.64
71.47,65.72,25.76
90.2,67.17,25.99
115.28,68.85,25.98
137.42,70.78,26.31
160.5,72.68,26.73
173.66,74.37,27.53
176.66,74.46,28.84
166.21,73.41,30.05
145.04,71.86,31.07
128.42,70.34,31.75
107.48,69.57,32.12
90.71,68.79,32.57
70.12,68.5,33.11
53.32,68.11,33.72
41.03,67.45,34.4
32.2,66.58,34.94
26.52,65.7,35.24
24.77,64.82,35.46
26.22,63.89,35.45
35.03,62.74,35.23
51.8,61.86,34.55
73.82,60.99,33.93
77.56,60.68,33.67
71.46,59.82,33.62
63.06,58.82,33.65
52.62,58.07,33.81
12.98,45.39,5.83
13.63,45.25,5.92
15.05,45.42,5.78
15.88,45.39,5.56
14.71,45.34,5.5
14.22,45.29,5.61
14.98,45.01,5.61
15.88,44.76,5.65
16.07,44.7,5.66
14.95,44.83,5.67
15.53,44.58,5.61
15.01,44.57,5.76
14.67,44.66,5.78
16.34,44.26,5.69
14.32,44.52,5.92
14.1,44.72,5.96
16.05,44.35,5.75
15.48,44.55,5.87
14.47,44.83,5.93
14.25,44.83,5.8
14.48,44.92,5.84
15.48,44.87,5.71
15.13,44.94,5.68
13.92,45.09,5.81
14.9,45.11,5.75
15.82,44.93,5.63
15.81,44.97,5.62
14.58,45.12,5.67
14.48,45,5.56
14.11,44.96,5.69
15.01,44.84,5.81
14.91,45,5.8
14.98,45.1,5.66
15.84,44.96,5.55
15.07,45.07,5.54
15.12,45.12,5.53
16.45,44.86,5.35
16.72,44.74,5.32
16.96,44.57,5.3
16.18,44.44,5.3
16.18,44.28,5.39
16.57,44.01,5.41
17.17,43.83,5.47
16.48,43.93,5.62
15.92,43.94,5.56
16.92,43.73,5.56
16.45,43.8,5.69
15.86,44.05,5.69
17.07,43.96,5.54
17.6,43.98,5.44
17.6,44.14,5.38
18.5,44,5.16
18.09,44.01,5.18
18.9,43.84,5.17
19.79,43.56,5.05
19.7,43.4,5.1
19.22,43.26,5.22
19.2,42.99,5.25
20.16,42.64,5.36
20.23,42.53,5.56
19.24,42.56,5.63
18.75,42.31,5.81
18.5,41.94,6.15
17.4,41.73,6.48
15.81,41.59,6.89
14.14,41.42,7.43
12.1,41.3,8.03
11.32,41.09,8.74
11.09,40.97,9.49
10.99,41.09,10.22
11.69,41.25,10.86
13.01,41.31,11.36
15.12,41.28,11.74
17.79,41.27,12.03
22.72,41.25,12.14
25.68,41.44,12.11
29.09,41.64,12.21
28.15,42.15,12.8
30.08,42.48,13.5
32.61,42.57,14.23
32.72,42.58,14.78
29.53,42.63,15.23
27.67,42.65,15.49
27.11,42.65,15.62
28.11,42.73,15.69
30.25,42.96,15.68
31.87,43.3,15.6
32.49,43.54,15.45
30.92,43.79,15.35
29.04,43.74,15.17
27.72,43.25,14.8
22.61,42.81,14.27
15.82,42.58,13.98
14.77,42.89,14.09
21.1,42.66,14.66
27.56,42.18,15.19
10.93,51.79,30.8
11.1,51.99,30.61
10.89,51.86,30.42
11.74,51.58,29.96
11.96,51.07,29.49
13.27,50.63,28.92
14.66,50.08,28.52
15.57,49.67,28.16
16.66,49.29,27.82
17.46,48.96,27.59
18.13,48.69,27.4
18.56,48.51,27.27
18.9,48.4,27.18
19.21,48.27,27.2
19.04,48.24,27.2
18.8,48.23,27.24
18.36,48.21,27.36
17.57,48.3,27.44
16.9,48.39,27.6
15.77,48.61,27.86
14.82,48.9,28.05
14.13,49.31,28.31
13.51,49.93,28.58
12.87,50.69,28.93
12.35,51.72,29.16
12.75,52.77,29.36
13.05,54.03,29.51
13.62,55.34,29.55
14.73,56.72,29.45
16.2,58.07,29.3
18.46,59.37,29.17
21.36,60.67,28.93
24.64,62.07,28.69
29.02,63.52,28.41
33.58,65.02,28.11
40.56,66.57,27.72
49.22,67.71,27.34
58.98,68.94,27.28
69.62,70.09,27.48
79.3,71.32,27.65
87.28,72.69,27.73
98.1,74.02,27.66
109.58,74.97,27.81
122.7,74.97,27.95
134.44,74.97,28.17
143.3,74.97,28.4
147.71,74.97,28.47
149.92,74.97,28.53
151.54,74.97,28.56
153.37,74.97,28.65
155.94,74.97,28.73
155.58,74.97,28.85
162.54,74.97,28.97
165.08,74.97,29.14
161.48,74.97,29.39
154.36,74.97,29.63
150.93,74.97,29.54
132.19,74.97,30
103.75,74.92,30.98
69.52,73.43,32.08
43.29,72.06,33.16
25.44,71.24,34.12
15.79,70.9,34.85
13.08,70.68,35.19
17.46,70.57,35.08
33.81,70.51,34.24
72.13,69.59,33.04
99.12,68.82,32.91
66.21,68.98,34
31.52,68.06,34.68
14.63,65.2,34.89
7.92,61.71,34.74
5.31,59.14,34.31
5.38,57.21,33.78
6,55.8,33.12
7.04,54.62,32.37
7.81,53.73,31.53
9.18,52.84,30.76
10.39,52.09,30.07
11.36,51.43,29.42
12.89,50.72,28.87
14.23,50.15,28.4
15.53,49.65,28.03
16.5,49.3,27.74
17.25,48.97,27.52
18.32,48.66,27.36
18.66,48.55,27.23
18.98,48.42,27.22
19.45,48.3,27.15
19.59,48.2,27.12
19.41,48.21,27.14
19.32,48.19,27.17
19.23,48.16,27.16
19.16,48.22,27.13
19.44,48.17,27.18
18.72,48.28,27.2
7.74,52.25,32.78
7.51,52.5,32.55
7.31,52.41,32.42
7.66,52.28,32.02
7.74,51.78,31.58
8.34,51.57,30.94
9.34,51.1,30.42
10.26,50.71,30
11.03,50.34,29.67
11.61,50.11,29.27
12.42,49.8,28.99
12.84,49.61,28.86
13.07,49.51,28.72
13.53,49.33,28.58
13.75,49.24,28.44
13.87,49.15,28.38
14.18,49.08,28.33
14.37,49,28.3
14.22,49.01,28.26
14.5,48.91,28.23
14.34,48.9,28.2
14.43,48.88,28.19
14.34,48.88,28.13
14.52,48.83,28.07
14.75,48.78,28.06
14.59,48.83,28.04
14.67,48.83,28.02
14.76,48.78,28
14.69,48.82,28.02
14.6,48.84,28.06
14.57,48.85,28.03
14.71,48.81,28.02
14.52,48.85,28.05
14.66,48.82,28.07
14.67,48.82,28.09
14.62,48.82,28.15
14.36,48.87,28.2
14.41,48.86,28.24
14.27,48.85,28.31
13.99,48.91,28.35
13.84,48.93,28.41
13.61,48.97,28.51
13.27,49.01,28.65
12.82,49.1,28.79
12.33,49.24,28.99
11.62,49.42,29.25
10.91,49.69,29.5
10.62,49.94,29.89
10.19,50.36,30.31
10.45,50.83,30.77
10.83,51.47,31.25
11.22,52.33,31.73
11.98,53.37,32.19
12.85,54.54,32.59
13.77,55.89,32.72
15.43,57.33,32.58
18.22,58.73,32.1
22.01,60.09,31.6
27.36,61.21,31.23
31.38,62.5,31
35.23,63.82,30.71
39.73,65.23,30.26
46.67,66.52,29.72
55.52,67.68,29.16
64.94,68.6,29.05
74.24,69.6,29.15
80.48,70.69,29.28
85.43,71.89,29.28
91.95,73.24,29.04
112.05,73.93,28.54
128.75,74.63,28.43
138.86,74.96,28.78
148.49,74.97,28.96
157.24,74.97,28.94
162.68,74.97,29.05
165.02,74.97,29.58
157.93,74.97,30.1
145.89,74.97,30.46
147.17,74.97,30.62
136.11,74.97,31.17
118.97,73.14,31.92
94.44,70.98,32.59
67.28,69.51,33.49
46.28,69.24,34.27
37.96,70.01,34.53
37.58,71.04,34.54
44.2,72.02,34.39
54.66,72.53,33.85
64.36,72.45,33.37
69.47,72.46,32.96
77.35,72.15,32.44
80.5,72.08,31.79
81.22,71.79,31.39
78.04,71.38,31.12
74.34,70.7,30.9
69.24,71.12,30.72
10.32,49.3,30.99
10.6,49.51,30.72
10.37,49.39,30.52
11.62,49.09,29.99
12.03,48.54,29.56
13.07,48.17,28.99
14.11,47.77,28.59
14.77,47.41,28.35
15.32,47.14,28.1
15.83,46.95,28.03
15.36,46.97,27.94
15.11,47.05,27.94
14.53,47.3,28
13.97,47.67,28.09
13.45,48.17,28.23
12.74,48.87,28.39
12.51,49.61,28.52
12.24,50.49,28.75
12.15,51.4,28.94
12.39,52.35,29.11
12.79,53.32,29.23
13.55,54.27,29.27
14.51,55.24,29.27
15.64,56.2,29.21
17.23,57.18,29.15
18.61,58.16,29.1
20.43,59.2,29.02
23.17,60.3,28.83
26.58,61.38,28.52
31.5,62.55,28.3
39.21,63.52,28.05
48.61,64.34,28.03
59.88,65.19,28.34
69.36,66.53,28.63
79.16,68.11,28.67
88.93,69.53,28.61
97.65,70.72,28.95
92.82,70.86,30
81.4,69.76,31.17
61.86,69,32.17
47.45,68.6,32.94
35.99,69.03,33.66
29.67,69.44,34.07
29.77,70.26,34.2
33.35,71.01,34.01
40.9,71.6,33.56
47.98,72.46,32.97
59.52,72.9,32.38
74.52,73.61,31.62
99.73,73.93,30.75
119.9,74.72,30.12
140.69,74.97,29.74
151.77,74.97,29.63
157.45,74.97,29.6
158.78,74.97,29.83
156.58,74.97,30.13
149.17,74.97,30.43
141.66,74.97,30.7
131.86,74.97,30.83
126.86,74.97,30.91
125.68,74.19,30.95
125.06,72.69,31.02
117.87,71.25,31.57
112.79,69.75,32.27
94.19,68.35,33.46
58.91,67.23,34.97
28.07,66.39,35.91
14.03,64.46,36.17
8.29,61.54,36
6.61,58.65,35.6
6.03,56.5,35.16
6.15,54.82,34.76
6.61,53.56,34.21
7.34,52.56,33.56
8.1,51.75,32.76
9.18,50.93,32
10.15,50.23,31.19
11.16,49.53,30.43
12.53,48.87,29.7
13.84,48.23,29.05
15.12,47.73,28.51
16.57,47.18,28.12
17.3,46.87,27.78
18.1,46.57,27.52
18.99,46.27,27.33
19.5,46.1,27.23
19.95,45.98,27.11
20.2,45.86,27.07
20.36,45.78,27.07
20.5,45.69,27.07
20.14,45.72,27.02
19.78,45.73,27.03
19.8,45.72,27.08
19.66,45.77,27.1
19.65,45.85,27.14
19.01,45.94,27.16
16.03,41.8,7.26
16.23,41.63,7.36
17.69,41.58,7.11
17.99,41.67,7.09
17.43,41.57,6.93
17.37,41.47,6.92
18.77,41.25,6.93
19.85,40.98,6.77
19.52,40.86,6.79
19.21,40.72,6.81
19.45,40.56,6.79
20.18,40.24,6.82
20.56,40.05,6.94
19.61,40.09,7
19.71,39.94,7.01
19.46,39.73,7.19
18.79,39.66,7.36
18.01,39.52,7.51
17.09,39.32,7.82
15.78,39.15,8.17
14.15,39.02,8.58
11.58,38.93,9.22
8.33,38.81,10.08
6.28,38.47,11
6.85,37.73,11.64
9.41,37.16,11.91
13.36,37.13,11.78
16.75,37.82,11.75
16.09,39.16,12.36
16.39,40.49,13.37
19.22,41.28,14.52
21.57,41.63,15.68
21.92,41.96,16.42
23.04,42.28,16.67
26.12,42.93,16.7
31.75,43.98,16.23
34.03,45.33,15.46
28.38,46.77,14.54
20.57,47.5,13.34
15.37,47.4,12.02
12.5,46.68,10.84
11.7,45.89,10.01
11.89,45.41,9.5
12.21,45.18,9.17
12.89,45.22,8.98
13.66,45.3,8.56
13.35,45.28,8.26
13.66,45.07,7.87
14.03,44.7,7.62
14.56,44.34,7.4
14.99,43.98,7.3
15.58,43.65,7.22
16.33,43.28,7.01
16.4,43.04,6.97
17.33,42.64,6.79
17.43,42.28,6.78
17.36,42.09,6.77
18.26,41.69,6.66
18.82,41.37,6.68
19.31,41.14,6.67
19.54,40.9,6.64
19.42,40.77,6.65
20.27,40.51,6.64
20.6,40.39,6.67
21.11,40.28,6.6
21.22,40.14,6.61
21.12,40.09,6.62
21.25,40,6.63
21.68,39.9,6.65
21.58,39.83,6.68
21.42,39.88,6.75
21.58,39.89,6.71
21.69,39.85,6.74
21.4,39.92,6.79
21.12,39.97,6.75
21.2,39.92,6.76
21.34,39.84,6.84
20.83,39.82,6.93
20.4,39.72,7
19.82,39.59,7.16
19.13,39.48,7.36
18.41,39.33,7.58
17.14,39.28,7.83
16.26,39.12,8.12
14.86,38.94,8.52
11.25,38.85,9.21
7.63,38.76,10.14
5.74,38.47,11.08
7.95,37.57,11.67
8.16,37.36,12.04
12.39,37.41,11.42
15.62,37.77,10.61
6.55,39.86,11.23
9.48,41.29,12.55
18.6,41.66,14.84
23.51,40.96,16.4
9.34,50.41,31.39
9.31,50.65,31.19
8.97,50.6,31
9.75,50.33,30.53
10.1,49.85,30.1
11.04,49.52,29.56
11.86,49.13,29.1
12.8,48.7,28.69
13.55,48.37,28.35
14.33,48.07,28.14
14.9,47.83,27.92
15.22,47.63,27.76
15.65,47.47,27.67
16.18,47.3,27.63
16.21,47.24,27.54
16.3,47.22,27.47
16.5,47.1,27.44
16.46,47.09,27.37
16.82,47.01,27.33
17.01,47,27.35
16.87,46.99,27.3
16.94,46.99,27.31
16.99,46.95,27.31
16.97,46.93,27.31
17,46.91,27.31
16.98,46.93,27.33
16.98,46.92,27.35
16.81,46.93,27.34
16.85,46.9,27.34
16.78,46.92,27.4
16.64,46.93,27.43
16.31,46.96,27.51
15.96,47.03,27.57
15.49,47.09,27.7
14.79,47.22,27.81
14.37,47.3,28.03
13.4,47.55,28.2
12.7,47.89,28.4
12.01,48.28,28.7
11.34,48.86,28.97
10.96,49.56,29.23
10.91,50.44,29.48
11.14,51.45,29.7
11.56,52.61,29.89
12.28,53.86,29.94
13.12,55.16,29.88
14.18,56.58,29.75
16.23,57.87,29.48
18.73,59.13,29.28
21.8,60.45,29.13
25,61.77,28.79
29.12,63.24,28.44
34.37,64.64,28.13
41.4,66.1,27.76
50.32,67.26,27.58
63.65,68.2,27.58
76.16,69.34,27.85
86.07,70.79,28.16
92.91,72.36,28.47
99.4,74,28.81
102.41,74.97,29.35
105.49,74.97,29.9
106.83,74.97,30.28
114.27,74.97,30.34
123.56,74.37,30.15
119.88,73.13,30.15
107.07,72.11,30.11
90.64,72.09,30.2
83.66,72.39,30.25
84.96,73.2,30.18
96.06,74.1,29.93
115.25,74.91,29.7
136.6,74.97,29.69
152.83,74.97,29.74
153.53,74.97,29.97
149.31,74.97,30.15
144.52,74.97,30.22
124.15,74.66,30.74
96.46,72.64,31.79
67.09,70.6,32.76
45.17,68.75,33.54
28.56,67.99,34.29
19.85,67.68,34.84
19.33,67.78,34.94
27.9,67.99,34.57
53.06,67.91,33.6
90.78,67.55,32.87
91.38,67.53,33.49
51.62,67.5,34.81
23.38,66.22,35.62
11.19,63.56,35.82
6.42,60.72,35.56
5.33,58.36,35.09
4.9,56.83,34.63
5.77,55.59,34
6.61,54.87,33.47
13.02,48.16,29.72
13.7,48.37,29.5
13.56,48.33,29.38
15.2,48.07,28.92
15.93,47.59,28.52
17.45,47.2,28.03
19.09,46.77,27.74
19.69,46.46,27.44
20.62,46.2,27.24
21.25,45.94,27.19
20.69,45.95,27.18
20.39,45.96,27.26
19.43,46.08,27.43
18.33,46.38,27.65
16.97,46.8,27.93
15.69,47.5,28.17
14.78,48.34,28.5
14.21,49.52,28.73
14.52,50.83,29.02
15.12,52.36,29.23
16.27,54,29.45
18.01,55.79,29.45
20.22,57.59,29.26
24.02,59.44,28.9
31.14,61.04,28.42
42.7,62.32,28.23
53.9,63.92,28.34
63.61,66.12,28.49
81.83,67.83,28.09
90.16,69.89,28
76.78,70.58,29.73
53.5,69.61,32.05
33.1,68.09,33.85
19.14,67.34,35.08
11.3,67.36,35.82
11.12,67.24,36.1
22.31,67.16,35.57
58.3,66.28,34.19
96.55,65.74,33.45
71.23,66.18,34.21
33.7,65.3,35.09
15.22,62.52,35.65
7.74,59.39,35.67
5.52,56.79,35.37
5.41,54.83,34.78
6.18,53.3,34.01
7.54,52.08,32.94
9.18,51.09,31.81
10.76,50.19,30.79
12.45,49.34,29.9
14.21,48.55,29.13
16.09,47.85,28.49
17.77,47.27,28
19.02,46.85,27.61
20.33,46.42,27.34
20.91,46.17,27.16
21.5,45.97,27.08
21.49,45.83,27.05
21.16,45.87,27.13
20.33,45.94,27.26
19.25,46.14,27.45
18.04,46.47,27.66
16.58,47.05,27.86
15.43,47.79,28.11
14.35,48.8,28.33
14.07,49.99,28.46
14.03,51.41,28.6
14.78,52.88,28.68
15.9,54.49,28.6
17.43,56.17,28.56
20.4,57.81,28.4
23.15,59.59,28.19
26.84,61.39,27.88
32.71,63.33,27.46
39.35,65.23,27.2
49.74,66.71,26.99
62.44,68.16,27.05
77.92,69.87,27.21
94.31,71.72,27.34
112.52,73.45,27.5
127.12,74.97,27.85
147.19,74.97,28.28
162.87,74.97,28.85
170.98,74.97,29.28
174.58,74.97,29.82
169.43,74.97,30.27
158.81,74.97,30.64
149.19,74.97,30.85
141.41,73.9,30.78
130.18,72.64,30.83
111.94,71.9,30.94
101.39,71.27,30.93
89.59,70.86,31.04
78.4,70.27,31.2
67.12,70.08,31.39
60.15,70.44,31.52
11.2,50.66,30.51
11.4,50.84,30.3
11.17,50.75,30.12
11.98,50.49,29.66
12.52,49.96,29.18
13.88,49.53,28.61
15.2,49.09,28.23
16.1,48.71,27.94
17.09,48.39,27.61
18.11,48.04,27.41
18.57,47.89,27.26
19.09,47.69,27.15
19.39,47.55,27.05
19.79,47.45,26.97
20.03,47.38,26.95
20.33,47.28,26.94
20.46,47.24,26.89
20.34,47.24,26.88
20.54,47.19,26.87
20.51,47.19,26.88
20.53,47.19,26.88
20.41,47.18,26.94
20.24,47.19,26.99
19.97,47.2,27.05
19.39,47.26,27.13
18.85,47.29,27.2
18.14,47.34,27.3
17.38,47.47,27.49
16.18,47.72,27.69
15.07,48,27.91
14.3,48.38,28.16
13.5,48.98,28.43
13.01,49.74,28.74
12.68,50.71,28.94
12.61,51.93,29.06
12.85,53.24,29.16
13.25,54.67,29.16
14.17,56.12,29.03
16.13,57.5,28.82
18.76,58.88,28.63
21.3,60.26,28.42
24.35,61.86,28.23
27.47,63.41,28.15
31.74,64.96,28
36.98,66.39,27.75
45.07,67.63,27.42
55.71,68.8,27.28
68.54,69.95,27.36
80.77,71.3,27.48
91.23,72.69,27.57
101.25,74.2,27.73
111.65,74.97,28.05
123.54,74.97,28.43
130.88,74.97,28.84
140.89,74.97,28.97
143.37,74.97,29.08
149.1,74.97,29.11
152.05,74.97,29.15
152.86,74.97,29.18
152.46,74.97,29.19
154.01,74.97,29.32
154.95,74.97,29.5
154.5,74.97,29.68
148.28,74.97,29.77
144.78,74.97,29.81
134.07,74.97,30.04
118.19,74.09,30.46
92.2,73.1,31.13
67.54,71.88,31.95
45.45,71.27,32.82
31.24,70.67,33.56
21.68,70.4,34.23
18.39,70.25,34.7
19.96,70.16,34.69
28.6,69.94,34.36
48.5,69.7,33.55
86.47,69.14,32.68
104.66,68.59,32.89
66.6,68.58,34.19
30.05,67.72,35.15
13.55,65.31,35.41
7.71,62.17,35.14
6.28,59.39,34.66
6.31,57.35,34.27
6.61,55.79,33.86
7.25,54.64,33.33
7.93,53.73,32.65
8.62,52.95,32.01
9.37,52.29,31.37
10.31,51.59,30.71
11.15,50.97,30.09
12.13,50.36,29.53
13.1,49.84,29.03
14.33,49.32,28.67
14.89,48.95,28.49
15.15,48.68,28.34
53.85,73.28,30.52
55.84,73.39,30.3
68.83,73.07,29.96
79.19,73.54,29.45
92.03,73.74,28.94
112.96,73.94,28.41
121.4,74.25,28.41
127.44,74.35,28.4
133.23,74.55,28.26
133.07,74.91,28.27
137.33,74.97,28.19
140.01,74.97,28
139.23,74.97,27.85
143.7,74.97,27.67
141.64,74.91,27.7
140.69,74.74,27.84
144.1,74.74,27.89
150.24,74.83,27.99
156.95,74.97,28.17
168.08,74.97,28.42
169.54,74.97,28.87
169.91,74.97,29.47
166.07,74.97,29.75
162.77,74.97,29.88
137.78,74.97,30.43
110.29,73.75,31.35
75.54,72.05,32.44
48.41,69.82,33.58
24.01,69,34.7
12.21,68.4,35.7
7.65,68.53,36.24
12.19,68.62,36.21
31.36,68.86,35.1
76.27,68.06,33.66
101.14,67.6,33.55
68.62,67.76,34.28
36.99,66.45,34.81
18.48,63.9,35.04
11.59,60.81,34.93
8.25,58.89,34.73
8.54,57.25,34.4
8.89,56.19,34.03
9.19,55.31,33.66
9.07,54.7,33.27
8.96,54.12,32.85
9.11,53.56,32.39
9.7,52.92,31.81
10.16,52.32,31.25
10.88,51.74,30.56
12.02,51.06,30.03
13.13,50.47,29.52
14.04,49.97,29.15
14.78,49.59,28.8
15.46,49.2,28.52
16.32,48.89,28.27
17.18,48.62,28.14
17.57,48.47,28.02
18.02,48.27,27.93
18.12,48.17,27.82
18.35,48.07,27.81
18.47,47.99,27.74
18.75,47.92,27.71
18.94,47.85,27.69
18.76,47.9,27.69
18.91,47.86,27.73
18.67,47.86,27.75
18.26,47.91,27.71
18.34,47.9,27.74
18.32,47.9,27.78
18.16,47.98,27.79
18.21,48.04,27.8
18.07,48.1,27.86
17.76,48.27,27.86
17.71,48.35,27.91
17.63,48.42,27.95
17.36,48.52,27.99
17.19,48.59,28.05
17.11,48.64,28.07
17.18,48.61,28.18
16.7,48.72,28.29
16.44,48.78,28.34
16.54,48.77,28.39
16.42,48.84,28.47
16.04,49.01,28.53
16.06,49.05,28.58
16.03,49.14,28.61
16.03,49.24,28.72
15.65,49.36,28.78
15.42,49.49,28.81
15.46,49.53,28.85
15.46,49.57,28.95
15.21,49.65,28.97
15.24,49.63,29
15.31,49.66,28.98
15.15,49.64,29.02
15.14,49.57,29
8.04,52.59,32.61
7.82,52.8,32.45
7.55,52.76,32.3
7.93,52.58,31.91
7.92,52.17,31.46
8.66,51.85,30.87
9.45,51.44,30.38
10.15,50.97,29.95
10.75,50.67,29.5
11.85,50.22,29.14
12.44,49.95,28.88
12.88,49.71,28.7
13.16,49.54,28.52
13.58,49.36,28.4
13.96,49.21,28.26
14.2,49.09,28.14
14.47,49,28.1
14.67,48.93,27.96
14.92,48.86,27.92
14.76,48.87,27.93
15,48.81,27.9
15.12,48.74,27.84
14.98,48.79,27.83
15.26,48.7,27.88
15,48.74,27.84
15.29,48.68,27.86
15,48.73,27.84
15.13,48.72,27.82
15.31,48.68,27.86
15.11,48.77,27.85
15.37,48.73,27.86
15.3,48.72,27.92
15.12,48.75,27.95
14.86,48.79,27.96
14.74,48.75,27.94
14.97,48.71,27.93
14.88,48.72,28.01
14.54,48.78,28.04
14.64,48.73,28.05
14.28,48.79,28.1
13.98,48.89,28.16
13.7,48.92,28.3
13.28,49.02,28.47
12.82,49.14,28.64
12.32,49.35,28.89
11.66,49.58,29.2
10.86,49.97,29.54
10.51,50.38,29.9
10.28,50.95,30.29
10.41,51.66,30.69
10.85,52.43,31.1
11.31,53.44,31.48
11.89,54.57,31.79
12.8,55.85,31.87
14.34,57.2,31.71
16.19,58.62,31.36
19.82,59.86,30.92
23.54,61.16,30.57
27.16,62.47,30.4
30.6,63.88,30.12
35.37,65.27,29.71
42.9,66.6,29.11
53.1,67.75,28.57
65.12,68.79,28.25
75.85,69.77,28.32
83.11,71.05,28.6
87.07,72.48,28.79
95.71,73.71,28.66
104.32,74.97,28.65
117.46,74.97,28.92
127.31,74.97,29.14
133.96,74.97,29.36
145.84,74.97,29.49
157.28,74.97,29.59
163.14,74.97,29.75
163.35,74.97,29.95
159.97,74.97,30.28
154.09,74.97,30.35
155.22,74.97,30.58
140.82,74.97,30.63
140.26,74.55,30.68
114.7,73.96,31.34
95.35,71.96,32.07
64.95,71.31,33.06
45.97,70.26,33.91
34.36,70.35,34.44
29.42,70.46,34.73
31.94,70.63,34.64
37.34,71.16,34.24
48.73,70.92,33.67
57.77,71.39,33.03
72.45,70.95,32.33
80.79,71.5,31.49
89.49,71.05,30.81
89.24,70.85,30.4
87.6,71.15,30.09
5.96,41.79,9.83
6.64,41.36,9.85
8.02,41.36,9.65
8.98,41.29,9.5
9.85,40.76,9.19
10.35,40.38,9.15
11.37,39.9,9.04
13,39.15,8.79
13.5,38.57,8.87
13.36,38.15,8.91
13.13,37.84,8.95
14.07,37.45,9
14.92,37.04,9.07
14.38,36.93,9.14
14.05,36.89,9.21
14.78,36.76,9.22
14.74,36.7,9.28
13.46,36.81,9.39
12.85,36.96,9.43
12.6,37.08,9.48
12.81,37.09,9.49
11.93,37.37,9.59
10.64,37.81,9.65
10.43,37.99,9.65
10.49,38.17,9.71
9.3,38.66,9.8
10.14,38.73,9.62
10.12,39.05,9.61
11.14,39,9.38
10.58,38.95,9.38
10.04,38.97,9.41
10.6,39.03,9.43
12.58,38.66,9.15
13.28,38.5,9.08
13.57,38.32,8.99
13.22,38.09,8.94
13.34,37.74,8.94
14.57,37.36,9.05
14.99,37.18,9.04
15.15,36.92,9.03
15.18,36.78,9.12
15.41,36.57,9.18
14.83,36.44,9.27
14.76,36.3,9.42
14.12,36.2,9.59
13.88,36.12,9.68
12.58,36.2,9.89
11.98,36.27,10.01
11.88,36.34,10.08
11.65,36.37,10.16
12.15,36.36,10.19
11.55,36.45,10.26
10.98,36.28,10.37
9.21,36.17,10.64
6.34,35.98,11.07
1.62,35.68,12.07
-1.48,35.14,12.86
-1.92,35.29,13.29
